agent_id,from_zone_id,to_zone_id,from_origin__node_id,to_destination_node_id,departure_time,demand_type,pricing_type,information_type,value_of_time,vehicle_type,vehicle_age,number_of_nodes
3018,1,2,1,2,453.54,1,1,1,10.00,1,10,12,
3019,1,2,1,2,453.55,1,1,1,30.00,1,10,12,
3020,1,2,1,2,453.56,1,1,1,15.00,1,5,12,
3021,1,2,1,2,453.58,1,1,1,1.00,1,5,12,
3022,1,2,1,2,453.59,1,1,1,40.00,1,15,12,
3023,1,2,1,2,453.60,1,1,1,1.00,1,10,12,
3024,1,2,1,2,453.61,1,1,1,10.00,1,5,12,
3025,1,2,1,2,453.63,1,1,1,10.00,1,10,12,
3026,1,2,1,2,453.64,1,1,1,20.00,2,0,12,
3027,1,2,1,2,453.65,1,1,1,5.00,1,5,12,
3028,1,2,1,2,453.66,1,1,1,10.00,1,15,12,
3029,1,2,1,2,453.68,1,1,1,10.00,1,10,12,
3030,1,2,1,2,453.69,1,1,1,15.00,1,5,12,
3031,1,2,1,2,453.70,1,1,1,20.00,2,5,12,
3032,1,2,1,2,453.71,1,1,1,10.00,1,5,12,
3033,1,2,1,2,453.72,2,2,1,30.00,1,15,12,
3034,1,2,1,2,453.72,3,3,1,20.00,3,5,12,
3035,1,2,1,2,453.72,1,1,1,15.00,1,15,12,
3036,1,2,1,2,453.74,1,1,1,20.00,2,15,12,
3037,1,2,1,2,453.75,1,1,1,10.00,2,5,12,
3038,1,2,1,2,453.76,1,1,1,10.00,1,10,12,
3039,1,2,1,2,453.77,1,1,1,5.00,2,5,12,
3040,1,2,1,2,453.79,1,1,1,15.00,1,5,12,
3041,1,2,1,2,453.80,1,1,1,30.00,1,15,12,
3042,1,2,1,2,453.81,1,1,1,1.00,2,5,12,
3043,1,2,1,2,453.82,1,1,1,15.00,1,5,12,
3044,1,2,1,2,453.84,1,1,1,10.00,1,10,12,
3045,1,2,1,2,453.85,1,1,1,20.00,1,10,12,
3046,1,2,1,2,453.86,1,1,1,5.00,1,0,12,
3047,1,2,1,2,453.87,1,1,1,30.00,1,5,12,
3048,1,2,1,2,453.89,1,1,1,20.00,1,5,12,
3049,1,2,1,2,453.90,1,1,1,5.00,2,10,12,
3050,1,2,1,2,453.91,1,1,1,10.00,1,5,12,
3051,1,2,1,2,453.92,1,1,1,10.00,1,10,12,
3052,1,2,1,2,453.93,1,1,1,10.00,1,5,12,
3053,1,2,1,2,453.94,3,3,1,20.00,4,15,12,
3054,1,2,1,2,453.94,2,2,1,15.00,1,10,12,
3055,1,2,1,2,453.95,1,1,1,30.00,2,10,12,
3056,1,2,1,2,453.96,1,1,1,10.00,1,10,12,
3057,1,2,1,2,453.97,1,1,1,30.00,1,15,12,
3058,1,2,1,2,453.98,1,1,1,1.00,1,15,12,
3059,1,2,1,2,454.00,1,1,1,40.00,2,5,12,
3060,1,2,1,2,454.01,1,1,1,1.00,1,5,12,
3061,1,2,1,2,454.02,1,1,1,1.00,1,5,12,
3062,1,2,1,2,454.03,1,1,1,40.00,2,5,12,
3063,1,2,1,2,454.05,1,1,1,15.00,1,15,12,
3064,1,2,1,2,454.06,1,1,1,10.00,1,0,12,
3065,1,2,1,2,454.07,1,1,1,1.00,1,15,12,
3066,1,2,1,2,454.08,1,1,1,15.00,1,15,12,
3067,1,2,1,2,454.10,1,1,1,10.00,1,0,12,
3068,1,2,1,2,454.11,1,1,1,30.00,1,10,12,
3069,1,2,1,2,454.12,1,1,1,10.00,1,10,12,
3070,1,2,1,2,454.13,1,1,1,15.00,1,5,12,
3071,1,2,1,2,454.14,1,1,1,30.00,1,15,12,
3072,1,2,1,2,454.16,1,1,1,30.00,1,10,12,
3073,1,2,1,2,454.16,2,2,1,30.00,1,15,12,
3074,1,2,1,2,454.16,3,3,1,20.00,5,10,12,
3075,1,2,1,2,454.17,1,1,1,60.00,1,5,12,
3076,1,2,1,2,454.18,1,1,1,5.00,1,5,12,
3077,1,2,1,2,454.19,1,1,1,15.00,1,15,12,
3078,1,2,1,2,454.21,1,1,1,10.00,1,10,12,
3079,1,2,1,2,454.22,1,1,1,15.00,1,5,12,
3080,1,2,1,2,454.23,1,1,1,10.00,2,10,12,
3081,1,2,1,2,454.24,1,1,1,15.00,1,15,12,
3082,1,2,1,2,454.26,1,1,1,20.00,2,0,12,
3083,1,2,1,2,454.27,1,1,1,20.00,1,5,12,
3084,1,2,1,2,454.28,1,1,1,1.00,1,10,12,
3085,1,2,1,2,454.29,1,1,1,10.00,1,15,12,
3086,1,2,1,2,454.31,1,1,1,10.00,1,15,12,
3087,1,2,1,2,454.32,1,1,1,20.00,1,10,12,
3088,1,2,1,2,454.33,1,1,1,15.00,1,5,12,
3089,1,2,1,2,454.34,1,1,1,10.00,1,5,12,
3090,1,2,1,2,454.35,1,1,1,20.00,2,10,12,
3091,1,2,1,2,454.37,1,1,1,30.00,1,5,12,
3092,1,2,1,2,454.38,1,1,1,10.00,1,10,12,
3093,1,2,1,2,454.38,2,2,1,60.00,2,15,12,
3094,1,2,1,2,454.38,3,3,1,20.00,5,10,12,
3095,1,2,1,2,454.39,1,1,1,40.00,1,15,12,
3096,1,2,1,2,454.40,1,1,1,5.00,1,5,12,
3097,1,2,1,2,454.42,1,1,1,15.00,2,5,12,
3098,1,2,1,2,454.43,1,1,1,10.00,1,15,12,
3099,1,2,1,2,454.44,1,1,1,1.00,2,5,12,
3100,1,2,1,2,454.45,1,1,1,10.00,1,0,12,
3101,1,2,1,2,454.47,1,1,1,20.00,1,5,12,
3102,1,2,1,2,454.48,1,1,1,10.00,1,10,12,
3103,1,2,1,2,454.49,1,1,1,15.00,1,5,12,
3104,1,2,1,2,454.50,1,1,1,15.00,1,5,12,
3105,1,2,1,2,454.51,1,1,1,20.00,1,5,12,
3106,1,2,1,2,454.53,1,1,1,30.00,1,10,12,
3107,1,2,1,2,454.54,1,1,1,10.00,1,5,12,
3108,1,2,1,2,454.55,1,1,1,1.00,2,15,12,
3109,1,2,1,2,454.56,1,1,1,15.00,1,10,12,
3110,1,2,1,2,454.58,1,1,1,10.00,1,10,12,
3111,1,2,1,2,454.59,1,1,1,10.00,1,0,12,
3112,1,2,1,2,454.60,1,1,1,15.00,1,5,12,
3113,1,2,1,2,454.60,2,2,1,10.00,1,5,12,
3114,1,2,1,2,454.60,3,3,1,20.00,5,5,12,
3115,1,2,1,2,454.61,1,1,1,15.00,1,5,12,
3116,1,2,1,2,454.63,1,1,1,10.00,1,5,12,
3117,1,2,1,2,454.64,1,1,1,60.00,1,15,12,
3118,1,2,1,2,454.65,1,1,1,30.00,1,5,12,
3119,1,2,1,2,454.66,1,1,1,20.00,2,0,12,
3120,1,2,1,2,454.68,1,1,1,30.00,1,5,12,
3121,1,2,1,2,454.69,1,1,1,10.00,1,10,12,
3122,1,2,1,2,454.70,1,1,1,5.00,2,15,12,
3123,1,2,1,2,454.71,1,1,1,40.00,1,5,12,
3124,1,2,1,2,454.72,1,1,1,1.00,2,5,12,
3125,1,2,1,2,454.74,1,1,1,1.00,2,5,12,
3126,1,2,1,2,454.75,1,1,1,20.00,1,10,12,
3127,1,2,1,2,454.76,1,1,1,15.00,1,5,12,
3128,1,2,1,2,454.77,1,1,1,30.00,1,10,12,
3129,1,2,1,2,454.79,1,1,1,1.00,2,10,12,
3130,1,2,1,2,454.80,1,1,1,10.00,1,10,12,
3131,1,2,1,2,454.81,1,1,1,30.00,1,15,12,
3132,1,2,1,2,454.82,1,1,1,10.00,1,0,12,
3133,1,2,1,2,454.82,2,2,1,30.00,1,10,12,
3134,1,2,1,2,454.82,3,3,1,20.00,4,15,12,
3135,1,2,1,2,454.84,1,1,1,10.00,1,5,12,
3136,1,2,1,2,454.85,1,1,1,10.00,1,10,12,
3137,1,2,1,2,454.86,1,1,1,10.00,2,15,12,
3138,1,2,1,2,454.87,1,1,1,10.00,1,5,12,
3139,1,2,1,2,454.89,1,1,1,5.00,1,5,12,
3140,1,2,1,2,454.90,1,1,1,20.00,2,15,12,
3141,1,2,1,2,454.91,1,1,1,30.00,1,5,12,
3142,1,2,1,2,454.92,1,1,1,20.00,1,10,12,
3143,1,2,1,2,454.93,1,1,1,1.00,1,10,12,
3144,1,2,1,2,454.95,1,1,1,15.00,1,15,12,
3145,1,2,1,2,454.96,1,1,1,10.00,1,10,12,
3146,1,2,1,2,454.97,1,1,1,20.00,1,5,12,
3147,1,2,1,2,454.98,1,1,1,15.00,1,5,12,
3148,1,2,1,2,455.00,1,1,1,20.00,1,5,12,
3149,1,2,1,2,455.01,1,1,1,30.00,1,10,12,
3150,1,2,1,2,455.02,1,1,1,10.00,1,5,12,
3151,1,2,1,2,455.03,1,1,1,15.00,2,15,12,
3152,1,2,1,2,455.05,1,1,1,30.00,1,0,12,
3153,1,2,1,2,455.05,2,2,1,10.00,1,5,12,
3154,1,2,1,2,455.05,3,3,1,20.00,5,15,12,
3155,1,2,1,2,455.06,1,1,1,5.00,1,10,12,
3156,1,2,1,2,455.07,1,1,1,15.00,2,5,12,
3157,1,2,1,2,455.08,1,1,1,10.00,1,15,12,
3158,1,2,1,2,455.10,1,1,1,20.00,1,5,12,
3159,1,2,1,2,455.11,1,1,1,30.00,1,15,12,
3160,1,2,1,2,455.12,1,1,1,10.00,2,15,12,
3161,1,2,1,2,455.13,1,1,1,20.00,2,15,12,
3162,1,2,1,2,455.14,1,1,1,30.00,1,10,12,
3163,1,2,1,2,455.16,1,1,1,10.00,1,5,12,
3164,1,2,1,2,455.17,1,1,1,20.00,1,15,12,
3165,1,2,1,2,455.18,1,1,1,30.00,1,5,12,
3166,1,2,1,2,455.19,1,1,1,15.00,1,5,12,
3167,1,2,1,2,455.21,1,1,1,10.00,1,5,12,
3168,1,2,1,2,455.22,1,1,1,30.00,1,5,12,
3169,1,2,1,2,455.23,1,1,1,10.00,1,5,12,
3170,1,2,1,2,455.24,1,1,1,30.00,1,5,12,
3171,1,2,1,2,455.26,1,1,1,10.00,1,10,12,
3172,1,2,1,2,455.27,1,1,1,20.00,2,15,12,
3173,1,2,1,2,455.27,3,3,1,20.00,3,15,12,
3174,1,2,1,2,455.27,2,2,1,20.00,1,5,12,
3175,1,2,1,2,455.28,1,1,1,30.00,2,5,12,
3176,1,2,1,2,455.29,1,1,1,20.00,2,10,12,
3177,1,2,1,2,455.30,1,1,1,10.00,1,15,12,
3178,1,2,1,2,455.32,1,1,1,1.00,2,10,12,
3179,1,2,1,2,455.33,1,1,1,10.00,1,15,12,
3180,1,2,1,2,455.34,1,1,1,30.00,1,10,12,
3181,1,2,1,2,455.35,1,1,1,10.00,1,5,12,
3182,1,2,1,2,455.37,1,1,1,1.00,1,15,12,
3183,1,2,1,2,455.38,1,1,1,30.00,1,5,12,
3184,1,2,1,2,455.39,1,1,1,10.00,1,10,12,
3185,1,2,1,2,455.40,1,1,1,10.00,1,15,12,
3186,1,2,1,2,455.42,1,1,1,10.00,1,0,12,
3187,1,2,1,2,455.43,1,1,1,20.00,1,10,12,
3188,1,2,1,2,455.44,1,1,1,20.00,2,5,12,
3189,1,2,1,2,455.45,1,1,1,15.00,1,5,12,
3190,1,2,1,2,455.47,1,1,1,20.00,1,10,12,
3191,1,2,1,2,455.48,1,1,1,10.00,1,5,12,
3192,1,2,1,2,455.49,2,2,1,10.00,1,5,12,
3193,1,2,1,2,455.49,3,3,1,30.00,3,15,12,
3194,1,2,1,2,455.49,1,1,1,20.00,1,10,12,
3195,1,2,1,2,455.50,1,1,1,10.00,1,15,12,
3196,1,2,1,2,455.51,1,1,1,15.00,1,5,12,
3197,1,2,1,2,455.53,1,1,1,60.00,1,5,12,
3198,1,2,1,2,455.54,1,1,1,15.00,1,10,12,
3199,1,2,1,2,455.55,1,1,1,20.00,1,0,12,
3200,1,2,1,2,455.56,1,1,1,1.00,1,10,12,
3201,1,2,1,2,455.58,1,1,1,5.00,1,0,12,
3202,1,2,1,2,455.59,1,1,1,10.00,1,10,12,
3203,1,2,1,2,455.60,1,1,1,30.00,1,10,12,
3204,1,2,1,2,455.61,1,1,1,5.00,1,5,12,
3205,1,2,1,2,455.63,1,1,1,30.00,2,15,12,
3206,1,2,1,2,455.64,1,1,1,30.00,1,5,12,
3207,1,2,1,2,455.65,1,1,1,1.00,1,5,12,
3208,1,2,1,2,455.66,1,1,1,5.00,1,5,12,
3209,1,2,1,2,455.68,1,1,1,1.00,1,10,12,
3210,1,2,1,2,455.69,1,1,1,5.00,2,15,12,
3211,1,2,1,2,455.70,1,1,1,20.00,1,5,12,
3212,1,2,1,2,455.71,2,2,1,10.00,1,5,12,
3213,1,2,1,2,455.71,3,3,1,30.00,3,15,12,
3214,1,2,1,2,455.71,1,1,1,15.00,1,5,12,
3215,1,2,1,2,455.72,1,1,1,30.00,2,5,12,
3216,1,2,1,2,455.74,1,1,1,10.00,1,5,12,
3217,1,2,1,2,455.75,1,1,1,20.00,1,0,12,
3218,1,2,1,2,455.76,1,1,1,10.00,1,10,12,
3219,1,2,1,2,455.77,1,1,1,40.00,1,5,12,
3220,1,2,1,2,455.79,1,1,1,10.00,2,15,12,
3221,1,2,1,2,455.80,1,1,1,1.00,2,5,12,
3222,1,2,1,2,455.81,1,1,1,5.00,2,5,12,
3223,1,2,1,2,455.82,1,1,1,10.00,1,5,12,
3224,1,2,1,2,455.84,1,1,1,30.00,1,0,12,
3225,1,2,1,2,455.85,1,1,1,10.00,1,5,12,
3226,1,2,1,2,455.86,1,1,1,30.00,1,15,12,
3227,1,2,1,2,455.87,1,1,1,20.00,2,15,12,
3228,1,2,1,2,455.89,1,1,1,30.00,1,15,12,
3229,1,2,1,2,455.90,1,1,1,20.00,1,10,12,
3230,1,2,1,2,455.91,1,1,1,5.00,2,5,12,
3231,1,2,1,2,455.92,1,1,1,10.00,1,15,12,
3232,1,2,1,2,455.93,2,2,1,60.00,2,5,12,
3233,1,2,1,2,455.93,3,3,1,20.00,5,15,12,
3234,1,2,1,2,455.93,1,1,1,5.00,1,5,12,
3235,1,2,1,2,455.95,1,1,1,20.00,1,10,12,
3236,1,2,1,2,455.96,1,1,1,10.00,1,5,12,
3237,1,2,1,2,455.97,1,1,1,20.00,2,5,12,
3238,1,2,1,2,455.98,1,1,1,10.00,1,5,12,
3239,1,2,1,2,456.00,1,1,1,10.00,2,5,12,
3240,1,2,1,2,456.01,1,1,1,10.00,1,10,12,
3241,1,2,1,2,456.02,1,1,1,10.00,1,5,12,
3242,1,2,1,2,456.03,1,1,1,10.00,1,5,12,
3243,1,2,1,2,456.05,1,1,1,30.00,2,15,12,
3244,1,2,1,2,456.06,1,1,1,10.00,1,10,12,
3245,1,2,1,2,456.07,1,1,1,60.00,1,15,12,
3246,1,2,1,2,456.08,1,1,1,10.00,1,10,12,
3247,1,2,1,2,456.10,1,1,1,20.00,1,10,12,
3248,1,2,1,2,456.11,1,1,1,30.00,1,0,12,
3249,1,2,1,2,456.12,1,1,1,20.00,1,5,12,
3250,1,2,1,2,456.13,1,1,1,10.00,1,5,12,
3251,1,2,1,2,456.14,1,1,1,20.00,1,15,12,
3252,1,2,1,2,456.16,3,3,1,20.00,4,10,12,
3253,1,2,1,2,456.16,2,2,1,30.00,1,5,12,
3254,1,2,1,2,456.16,1,1,1,5.00,1,5,12,
3255,1,2,1,2,456.17,1,1,1,15.00,1,5,12,
3256,1,2,1,2,456.18,1,1,1,10.00,1,5,12,
3257,1,2,1,2,456.19,1,1,1,10.00,1,15,12,
3258,1,2,1,2,456.21,1,1,1,30.00,1,10,12,
3259,1,2,1,2,456.22,1,1,1,1.00,1,10,12,
3260,1,2,1,2,456.23,1,1,1,30.00,2,5,12,
3261,1,2,1,2,456.24,1,1,1,30.00,1,15,12,
3262,1,2,1,2,456.26,1,1,1,30.00,1,15,12,
3263,1,2,1,2,456.27,1,1,1,15.00,1,0,12,
3264,1,2,1,2,456.28,1,1,1,5.00,1,5,12,
3265,1,2,1,2,456.29,1,1,1,10.00,1,10,12,
3266,1,2,1,2,456.30,1,1,1,1.00,2,5,12,
3267,1,2,1,2,456.32,1,1,1,10.00,1,5,12,
3268,1,2,1,2,456.33,1,1,1,1.00,1,10,12,
3269,1,2,1,2,456.34,1,1,1,20.00,1,5,12,
3270,1,2,1,2,456.35,1,1,1,15.00,1,5,12,
3271,1,2,1,2,456.37,1,1,1,10.00,1,5,12,
3272,1,2,1,2,456.38,3,3,1,30.00,5,5,12,
3273,1,2,1,2,456.38,2,2,1,20.00,1,15,12,
3274,1,2,1,2,456.38,1,1,1,10.00,1,5,12,
3275,1,2,1,2,456.39,1,1,1,30.00,2,5,12,
3276,1,2,1,2,456.40,1,1,1,30.00,2,10,12,
3277,1,2,1,2,456.42,1,1,1,10.00,1,5,12,
3278,1,2,1,2,456.43,1,1,1,10.00,1,5,12,
3279,1,2,1,2,456.44,1,1,1,10.00,1,10,12,
3280,1,2,1,2,456.45,1,1,1,10.00,1,5,12,
3281,1,2,1,2,456.47,1,1,1,20.00,2,10,12,
3282,1,2,1,2,456.48,1,1,1,20.00,1,5,12,
3283,1,2,1,2,456.49,1,1,1,10.00,1,5,12,
3284,1,2,1,2,456.50,1,1,1,20.00,1,10,12,
3285,1,2,1,2,456.51,1,1,1,5.00,1,15,12,
3286,1,2,1,2,456.53,1,1,1,30.00,1,10,12,
3287,1,2,1,2,456.54,1,1,1,15.00,1,5,12,
3288,1,2,1,2,456.55,1,1,1,15.00,2,15,12,
3289,1,2,1,2,456.56,1,1,1,10.00,1,5,12,
3290,1,2,1,2,456.58,1,1,1,60.00,1,10,12,
3291,1,2,1,2,456.59,1,1,1,1.00,1,10,12,
3292,1,2,1,2,456.60,2,2,1,1.00,2,5,12,
3293,1,2,1,2,456.60,3,3,1,20.00,5,5,12,
3294,1,2,1,2,456.60,1,1,1,5.00,1,5,12,
3295,1,2,1,2,456.61,1,1,1,20.00,2,10,12,
3296,1,2,1,2,456.63,1,1,1,5.00,1,15,12,
3297,1,2,1,2,456.64,1,1,1,5.00,1,5,12,
3298,1,2,1,2,456.65,1,1,1,20.00,1,5,12,
3299,1,2,1,2,456.66,1,1,1,30.00,2,0,12,
3300,1,2,1,2,456.68,1,1,1,5.00,1,5,12,
3301,1,2,1,2,456.69,1,1,1,15.00,1,15,12,
3302,1,2,1,2,456.70,1,1,1,10.00,1,0,12,
3303,1,2,1,2,456.71,1,1,1,10.00,2,15,12,
3304,1,2,1,2,456.72,1,1,1,30.00,1,10,12,
3305,1,2,1,2,456.74,1,1,1,40.00,1,5,12,
3306,1,2,1,2,456.75,1,1,1,60.00,1,10,12,
3307,1,2,1,2,456.76,1,1,1,15.00,1,0,12,
3308,1,2,1,2,456.77,1,1,1,20.00,1,0,12,
3309,1,2,1,2,456.79,1,1,1,20.00,1,10,12,
3310,1,2,1,2,456.80,1,1,1,10.00,1,5,12,
3311,1,2,1,2,456.81,1,1,1,20.00,1,5,12,
3312,1,2,1,2,456.82,2,2,1,10.00,1,5,12,
3313,1,2,1,2,456.82,3,3,1,20.00,3,15,12,
3314,1,2,1,2,456.82,1,1,1,15.00,1,10,12,
3315,1,2,1,2,456.84,1,1,1,5.00,1,10,12,
3316,1,2,1,2,456.85,1,1,1,10.00,1,15,12,
3317,1,2,1,2,456.86,1,1,1,20.00,1,5,12,
3318,1,2,1,2,456.87,1,1,1,10.00,1,15,12,
3319,1,2,1,2,456.89,1,1,1,5.00,1,15,12,
3320,1,2,1,2,456.90,1,1,1,1.00,2,5,12,
3321,1,2,1,2,456.91,1,1,1,10.00,1,5,12,
3322,1,2,1,2,456.92,1,1,1,30.00,1,10,12,
3323,1,2,1,2,456.93,1,1,1,10.00,1,5,12,
3324,1,2,1,2,456.95,1,1,1,20.00,1,15,12,
3325,1,2,1,2,456.96,1,1,1,30.00,1,5,12,
3326,1,2,1,2,456.97,1,1,1,30.00,1,10,12,
3327,1,2,1,2,456.98,1,1,1,10.00,2,10,12,
3328,1,2,1,2,457.00,1,1,1,15.00,1,10,12,
3329,1,2,1,2,457.01,1,1,1,30.00,1,10,12,
3330,1,2,1,2,457.02,1,1,1,10.00,1,5,12,
3331,1,2,1,2,457.03,1,1,1,10.00,2,15,12,
3332,1,2,1,2,457.04,2,2,1,30.00,1,15,12,
3333,1,2,1,2,457.04,3,3,1,20.00,5,5,12,
3334,1,2,1,2,457.05,1,1,1,15.00,1,15,12,
3335,1,2,1,2,457.06,1,1,1,5.00,1,5,12,
3336,1,2,1,2,457.07,1,1,1,5.00,1,10,12,
3337,1,2,1,2,457.08,1,1,1,10.00,1,5,12,
3338,1,2,1,2,457.09,1,1,1,10.00,1,5,12,
3339,1,2,1,2,457.11,1,1,1,5.00,1,5,12,
3340,1,2,1,2,457.12,1,1,1,5.00,1,5,12,
3341,1,2,1,2,457.13,1,1,1,20.00,1,5,12,
3342,1,2,1,2,457.14,1,1,1,10.00,1,5,12,
3343,1,2,1,2,457.16,1,1,1,5.00,2,10,12,
3344,1,2,1,2,457.17,1,1,1,15.00,1,10,12,
3345,1,2,1,2,457.18,1,1,1,5.00,2,5,12,
3346,1,2,1,2,457.19,1,1,1,15.00,1,10,12,
3347,1,2,1,2,457.21,1,1,1,30.00,1,10,12,
3348,1,2,1,2,457.22,1,1,1,20.00,1,5,12,
3349,1,2,1,2,457.23,1,1,1,30.00,2,5,12,
3350,1,2,1,2,457.24,1,1,1,1.00,2,5,12,
3351,1,2,1,2,457.26,1,1,1,5.00,1,5,12,
3352,1,2,1,2,457.26,2,2,1,5.00,1,15,12,
3353,1,2,1,2,457.26,3,3,1,20.00,5,5,12,
3354,1,2,1,2,457.27,1,1,1,15.00,2,5,12,
3355,1,2,1,2,457.28,1,1,1,10.00,1,5,12,
3356,1,2,1,2,457.29,1,1,1,15.00,1,10,12,
3357,1,2,1,2,457.30,1,1,1,20.00,1,10,12,
3358,1,2,1,2,457.32,1,1,1,20.00,2,5,12,
3359,1,2,1,2,457.33,1,1,1,20.00,1,5,12,
3360,1,2,1,2,457.34,1,1,1,5.00,1,15,12,
3361,1,2,1,2,457.35,1,1,1,20.00,1,15,12,
3362,1,2,1,2,457.37,1,1,1,1.00,1,5,12,
3363,1,2,1,2,457.38,1,1,1,30.00,1,15,12,
3364,1,2,1,2,457.39,1,1,1,10.00,1,5,12,
3365,1,2,1,2,457.40,1,1,1,10.00,1,5,12,
3366,1,2,1,2,457.42,1,1,1,5.00,2,5,12,
3367,1,2,1,2,457.43,1,1,1,10.00,1,10,12,
3368,1,2,1,2,457.44,1,1,1,30.00,1,5,12,
3369,1,2,1,2,457.45,1,1,1,30.00,2,15,12,
3370,1,2,1,2,457.47,1,1,1,10.00,1,10,12,
3371,1,2,1,2,457.48,1,1,1,15.00,1,10,12,
3372,1,2,1,2,457.49,2,2,1,10.00,1,10,12,
3373,1,2,1,2,457.49,3,3,1,20.00,5,0,12,
3374,1,2,1,2,457.49,1,1,1,40.00,1,5,12,
3375,1,2,1,2,457.50,1,1,1,1.00,1,5,12,
3376,1,2,1,2,457.51,1,1,1,15.00,2,15,12,
3377,1,2,1,2,457.53,1,1,1,10.00,1,10,12,
3378,1,2,1,2,457.54,1,1,1,20.00,1,5,12,
3379,1,2,1,2,457.55,1,1,1,5.00,1,5,12,
3380,1,2,1,2,457.56,1,1,1,30.00,1,15,12,
3381,1,2,1,2,457.58,1,1,1,1.00,1,10,12,
3382,1,2,1,2,457.59,1,1,1,30.00,1,5,12,
3383,1,2,1,2,457.60,1,1,1,10.00,1,5,12,
3384,1,2,1,2,457.61,1,1,1,30.00,1,5,12,
3385,1,2,1,2,457.63,1,1,1,30.00,1,5,12,
3386,1,2,1,2,457.64,1,1,1,15.00,1,15,12,
3387,1,2,1,2,457.65,1,1,1,10.00,1,10,12,
3388,1,2,1,2,457.66,1,1,1,15.00,1,15,12,
3389,1,2,1,2,457.68,1,1,1,30.00,1,15,12,
3390,1,2,1,2,457.69,1,1,1,10.00,1,10,12,
3391,1,2,1,2,457.70,1,1,1,1.00,1,10,12,
3392,1,2,1,2,457.71,2,2,1,5.00,1,15,12,
3393,1,2,1,2,457.71,3,3,1,20.00,3,5,12,
3394,1,2,1,2,457.71,1,1,1,1.00,2,5,12,
3395,1,2,1,2,457.72,1,1,1,10.00,1,15,12,
3396,1,2,1,2,457.74,1,1,1,10.00,2,0,12,
3397,1,2,1,2,457.75,1,1,1,5.00,1,5,12,
3398,1,2,1,2,457.76,1,1,1,30.00,1,15,12,
3399,1,2,1,2,457.77,1,1,1,1.00,1,10,12,
3400,1,2,1,2,457.79,1,1,1,30.00,1,15,12,
3401,1,2,1,2,457.80,1,1,1,5.00,2,0,12,
3402,1,2,1,2,457.81,1,1,1,20.00,1,10,12,
3403,1,2,1,2,457.82,1,1,1,10.00,1,5,12,
3404,1,2,1,2,457.84,1,1,1,10.00,1,5,12,
3405,1,2,1,2,457.85,1,1,1,10.00,1,5,12,
3406,1,2,1,2,457.86,1,1,1,10.00,1,5,12,
3407,1,2,1,2,457.87,1,1,1,5.00,1,5,12,
3408,1,2,1,2,457.88,1,1,1,5.00,1,15,12,
3409,1,2,1,2,457.90,1,1,1,5.00,2,5,12,
3410,1,2,1,2,457.91,1,1,1,30.00,1,10,12,
3411,1,2,1,2,457.92,1,1,1,10.00,2,5,12,
3412,1,2,1,2,457.93,3,3,1,30.00,3,10,12,
3413,1,2,1,2,457.93,2,2,1,10.00,1,10,12,
3414,1,2,1,2,457.93,1,1,1,10.00,1,15,12,
3415,1,2,1,2,457.95,1,1,1,30.00,1,5,12,
3416,1,2,1,2,457.96,1,1,1,10.00,1,5,12,
3417,1,2,1,2,457.97,1,1,1,15.00,1,10,12,
3418,1,2,1,2,457.98,1,1,1,10.00,1,10,12,
3419,1,2,1,2,458.00,1,1,1,10.00,1,5,12,
3420,1,2,1,2,458.01,1,1,1,5.00,1,10,12,
3421,1,2,1,2,458.02,1,1,1,20.00,2,15,12,
3422,1,2,1,2,458.03,1,1,1,10.00,1,5,12,
3423,1,2,1,2,458.05,1,1,1,20.00,1,5,12,
3424,1,2,1,2,458.06,1,1,1,30.00,1,10,12,
3425,1,2,1,2,458.07,1,1,1,10.00,1,5,12,
3426,1,2,1,2,458.08,1,1,1,30.00,1,5,12,
3427,1,2,1,2,458.09,1,1,1,10.00,1,10,12,
3428,1,2,1,2,458.11,1,1,1,30.00,1,10,12,
3429,1,2,1,2,458.12,1,1,1,40.00,1,0,12,
3430,1,2,1,2,458.13,1,1,1,15.00,1,10,12,
3431,1,2,1,2,458.14,1,1,1,15.00,1,5,12,
3432,1,2,1,2,458.15,3,3,1,30.00,3,5,12,
3433,1,2,1,2,458.15,2,2,1,30.00,1,5,12,
3434,1,2,1,2,458.16,1,1,1,30.00,1,5,12,
3435,1,2,1,2,458.17,1,1,1,5.00,2,15,12,
3436,1,2,1,2,458.18,1,1,1,10.00,1,15,12,
3437,1,2,1,2,458.19,1,1,1,10.00,1,5,12,
3438,1,2,1,2,458.21,1,1,1,10.00,1,5,12,
3439,1,2,1,2,458.22,1,1,1,30.00,1,10,12,
3440,1,2,1,2,458.23,1,1,1,15.00,1,5,12,
3441,1,2,1,2,458.24,1,1,1,15.00,1,15,12,
3442,1,2,1,2,458.26,1,1,1,30.00,1,15,12,
3443,1,2,1,2,458.27,1,1,1,10.00,1,5,12,
3444,1,2,1,2,458.28,1,1,1,1.00,1,15,12,
3445,1,2,1,2,458.29,1,1,1,20.00,2,5,12,
3446,1,2,1,2,458.30,1,1,1,1.00,1,15,12,
3447,1,2,1,2,458.32,1,1,1,30.00,1,5,12,
3448,1,2,1,2,458.33,1,1,1,10.00,1,15,12,
3449,1,2,1,2,458.34,1,1,1,15.00,1,10,12,
3450,1,2,1,2,458.35,1,1,1,10.00,1,5,12,
3451,1,2,1,2,458.37,1,1,1,20.00,1,5,12,
